Code,Constituency,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% Votes,Round,Last Updated Time,Last Updated Date
S11117,CHAVARA - 117,NOTA,None of the Above,1276,13,1289,0.91,14/14,11:09 PM,04/05/2026
S11118,KUNNATHUR - 118,ULLAS KOVUR,Revolutionary Socialist Party,79470,2018,81488,49.66,17/17,11:09 PM,04/05/2026
S11118,KUNNATHUR - 118,RAJI PRASAD,Bharatiya Janata Party,24297,544,24841,15.14,17/17,11:09 PM,04/05/2026
S11118,KUNNATHUR - 118,KOVOOR KUNJUMON,Kerala Revolutionary Socialist Party (Leninist- Marxist),54763,1411,56174,34.23,17/17,11:09 PM,04/05/2026
S11118,KUNNATHUR - 118,T. SASIDHARAN,Socialist Unity Centre Of India (COMMUNIST),343,23,366,0.22,17/17,11:09 PM,04/05/2026
S11118,KUNNATHUR - 118,MANTHARA VELAYUDHAN,Independent,382,22,404,0.25,17/17,11:09 PM,04/05/2026
S11118,KUNNATHUR - 118,NOTA,None of the Above,805,23,828,0.5,17/17,11:09 PM,04/05/2026
S11119,KOTTARAKKARA - 119,ADV.P. AISHA POTTY,Indian National Congress,61317,1597,62914,42.27,15/15,11:09 PM,04/05/2026
S11119,KOTTARAKKARA - 119,K.N. BALAGOPAL,Communist Party of India (Marxist),62379,1547,63926,42.95,15/15,11:09 PM,04/05/2026
S11119,KOTTARAKKARA - 119,MAMACHAN DANIEL,Aam Aadmi Party,374,12,386,0.26,15/15,11:09 PM,04/05/2026
S11119,KOTTARAKKARA - 119,R. RESMI,Bharatiya Janata Party,20179,485,20664,13.88,15/15,11:09 PM,04/05/2026
S11119,KOTTARAKKARA - 119,WILFRED ZACHARIAS,Bahujan Samaj Party,231,5,236,0.16,15/15,11:09 PM,04/05/2026
S11119,KOTTARAKKARA - 119,SURESH. G,Equality Party of India,114,3,117,0.08,15/15,11:09 PM,04/05/2026
S11119,KOTTARAKKARA - 119,NOTA,None of the Above,590,21,611,0.41,15/15,11:09 PM,04/05/2026
S11120,PATHANAPURAM - 120,JYOTHI KUMAR CHAMAKKALA,Indian National Congress,66968,1307,68275,49.61,15/15,11:12 PM,04/05/2026
S11120,PATHANAPURAM - 120,VIPIN KANIKONATHU,Bahujan Samaj Party,610,19,629,0.46,15/15,11:12 PM,04/05/2026
S11120,PATHANAPURAM - 120,ANIL PILLAI,Twenty 20 Party,6897,134,7031,5.11,15/15,11:12 PM,04/05/2026
S11120,PATHANAPURAM - 120,ANEESH KILIMANOOR,Democratic Human Rights Movement Party,292,5,297,0.22,15/15,11:12 PM,04/05/2026
S11120,PATHANAPURAM - 120,K B GANESH KUMAR,Kerala Congress (B),58978,987,59965,43.57,15/15,11:12 PM,04/05/2026
S11120,PATHANAPURAM - 120,N P GENASH KUMAR S/O PARAMU,Independent,541,6,547,0.4,15/15,11:12 PM,04/05/2026
S11120,PATHANAPURAM - 120,JYOTHISH KUMAR M,Independent,261,5,266,0.19,15/15,11:12 PM,04/05/2026
S11120,PATHANAPURAM - 120,NOTA,None of the Above,603,10,613,0.45,15/15,11:12 PM,04/05/2026
S11121,PUNALUR - 121,C. AJAYAPRASAD,Communist Party of India,70657,1287,71944,50.47,17/17,11:09 PM,04/05/2026
S11121,PUNALUR - 121,JOSE SARANATH,Bahujan Samaj Party,1378,47,1425,1,17/17,11:09 PM,04/05/2026
S11121,PUNALUR - 121,NOUSHAD YOUNUS,Indian Union Muslim League,49624,791,50415,35.37,17/17,11:09 PM,04/05/2026
S11121,PUNALUR - 121,NEDUMONCAVU GOPALAKRISHNAN,Equality Party of India,1522,16,1538,1.08,17/17,11:09 PM,04/05/2026
S11121,PUNALUR - 121,K. MAHESH,Socialist Unity Centre Of India (COMMUNIST),542,18,560,0.39,17/17,11:09 PM,04/05/2026
S11121,PUNALUR - 121,ADV. REGHUNADH KAMUKUMCHERY,Twenty 20 Party,15179,214,15393,10.8,17/17,11:09 PM,04/05/2026
S11121,PUNALUR - 121,NOTA,None of the Above,1247,34,1281,0.9,17/17,11:09 PM,04/05/2026
S11122,CHADAYAMANGALAM - 122,R.S. ARUNRAJ,Bharatiya Janata Party,20582,389,20971,13.68,16/16,11:09 PM,04/05/2026
S11122,CHADAYAMANGALAM - 122,J. CHINCHURANI,Communist Party of India,59417,1378,60795,39.67,16/16,11:09 PM,04/05/2026
S11122,CHADAYAMANGALAM - 122,M. M. NASEER,Indian National Congress,66974,1307,68281,44.55,16/16,11:09 PM,04/05/2026
S11122,CHADAYAMANGALAM - 122,AJI KADASSERY,Democratic Human Rights Movement Party,371,10,381,0.25,16/16,11:09 PM,04/05/2026
S11122,CHADAYAMANGALAM - 122,SHARAFATH MALLAM,Social Democratic Party Of India,1656,18,1674,1.09,16/16,11:09 PM,04/05/2026
S11122,CHADAYAMANGALAM - 122,G. JAYAN MOONLIGHT CHITHARA,Independent,274,3,277,0.18,16/16,11:09 PM,04/05/2026
S11122,CHADAYAMANGALAM - 122,NOTA,None of the Above,865,16,881,0.57,16/16,11:09 PM,04/05/2026
S11123,KUNDARA - 123,LATHIKA BALAKRISHNAN,Bahujan Samaj Party,567,5,572,0.35,20/20,11:09 PM,04/05/2026
S11123,KUNDARA - 123,P. C. VISHNUNADH,Indian National Congress,86238,1624,87862,53.44,20/20,11:09 PM,04/05/2026
S11123,KUNDARA - 123,S. L. SAJIKUMAR,Communist Party of India (Marxist),54315,983,55298,33.63,20/20,11:09 PM,04/05/2026
S11123,KUNDARA - 123,DR. ROBIN RADHAKRISHNAN,Bharatiya Janata Party,18737,259,18996,11.55,20/20,11:09 PM,04/05/2026
S11123,KUNDARA - 123,RAHUL R.,Socialist Unity Centre Of India (COMMUNIST),266,3,269,0.16,20/20,11:09 PM,04/05/2026
S11123,KUNDARA - 123,RIYAS KANNANALLOOR,Independent,718,4,722,0.44,20/20,11:09 PM,04/05/2026
S11123,KUNDARA - 123,NOTA,None of the Above,682,13,695,0.42,20/20,11:09 PM,04/05/2026
S11124,KOLLAM - 124,S. JAYAMOHAN,Communist Party of India (Marxist),45730,856,46586,35.92,14/14,11:09 PM,04/05/2026
S11124,KOLLAM - 124,DR. PRATHAP KUMAR N,Bharatiya Janata Party,18252,285,18537,14.29,14/14,11:09 PM,04/05/2026
S11124,KOLLAM - 124,ADV. BINDHU KRISHNA,Indian National Congress,62298,1118,63416,48.9,14/14,11:09 PM,04/05/2026
S11124,KOLLAM - 124,ADV. SINU.L.R,Aam Aadmi Party,288,2,290,0.22,14/14,11:09 PM,04/05/2026
S11124,KOLLAM - 124,MYLODE SUDHAN,Bahujan Samaj Party,144,2,146,0.11,14/14,11:09 PM,04/05/2026
S11124,KOLLAM - 124,NOTA,None of the Above,695,20,715,0.55,14/14,11:09 PM,04/05/2026
S11125,ERAVIPURAM - 125,M.NOUSHAD,Communist Party of India (Marxist),54742,838,55580,41.98,14/14,11:09 PM,04/05/2026
S11125,ERAVIPURAM - 125,ADV.VISHNU MOHAN,Revolutionary Socialist Party,63592,791,64383,48.63,14/14,11:09 PM,04/05/2026
S11125,ERAVIPURAM - 125,SAJEE D ANAND,Bharath Dharma Jana Sena,10347,122,10469,7.91,14/14,11:09 PM,04/05/2026
S11125,ERAVIPURAM - 125,NOUSHAD A S/O.ALIYARU KUNJU,Independent,432,11,443,0.33,14/14,11:09 PM,04/05/2026
S11125,ERAVIPURAM - 125,FIROZ S R,Independent,589,8,597,0.45,14/14,11:09 PM,04/05/2026
S11125,ERAVIPURAM - 125,NOTA,None of the Above,889,23,912,0.69,14/14,11:09 PM,04/05/2026
S11126,CHATHANNOOR - 126,ARUN CHATHANNOOR,Aam Aadmi Party,621,6,627,0.46,16/16,11:12 PM,04/05/2026
S11126,CHATHANNOOR - 126,B.B.GOPAKUMAR,Bharatiya Janata Party,51250,673,51923,38.04,16/16,11:12 PM,04/05/2026
S11126,CHATHANNOOR - 126,ADV.R.RAJENDRAN,Communist Party of India,46692,833,47525,34.82,16/16,11:12 PM,04/05/2026
S11126,CHATHANNOOR - 126,SOORAJ RAVI,Indian National Congress,34618,658,35276,25.84,16/16,11:12 PM,04/05/2026
S11126,CHATHANNOOR - 126,SINDHU PUTHENKULAM,Democratic Human Rights Movement Party,427,1,428,0.31,16/16,11:12 PM,04/05/2026
S11126,CHATHANNOOR - 126,NOTA,None of the Above,715,13,728,0.53,16/16,11:12 PM,04/05/2026
S11127,VARKALA - 127,ADV.V JOY,Communist Party of India (Marxist),54100,1265,55365,40.05,17/17,11:09 PM,04/05/2026
S11127,VARKALA - 127,RAJU S KOTTARAKONAM,Bahujan Samaj Party,935,14,949,0.69,17/17,11:09 PM,04/05/2026
S11127,VARKALA - 127,VARKALA KAHAR,Indian National Congress,52358,957,53315,38.57,17/17,11:09 PM,04/05/2026
S11127,VARKALA - 127,ADV.SMITHA SUNDARESAN,Bharatiya Janata Party,26974,426,27400,19.82,17/17,11:09 PM,04/05/2026
S11127,VARKALA - 127,VINOD ELAKAMON,Democratic Human Rights Movement Party,285,5,290,0.21,17/17,11:09 PM,04/05/2026
S11127,VARKALA - 127,KANNAN M K,Independent,44,3,47,0.03,17/17,11:09 PM,04/05/2026
S11127,VARKALA - 127,VIVEKANANDAN K,Independent,56,3,59,0.04,17/17,11:09 PM,04/05/2026
S11127,VARKALA - 127,SAJU,Independent,55,2,57,0.04,17/17,11:09 PM,04/05/2026
S11127,VARKALA - 127,HARIKRISHNAN S G,Independent,95,2,97,0.07,17/17,11:09 PM,04/05/2026
S11127,VARKALA - 127,NOTA,None of the Above,644,8,652,0.47,17/17,11:09 PM,04/05/2026
S11128,ATTINGAL - 128,O.S AMBIKA,Communist Party of India (Marxist),57361,1802,59163,39.46,16/16,11:09 PM,04/05/2026
S11128,ATTINGAL - 128,SANTHOSH BHADRAN,Revolutionary Socialist Party,40311,1061,41372,27.6,16/16,11:09 PM,04/05/2026
S11128,ATTINGAL - 128,S. SUJITHRA,Bahujan Samaj Party,886,19,905,0.6,16/16,11:09 PM,04/05/2026
S11128,ATTINGAL - 128,ADV. P SUDHEER,Bharatiya Janata Party,44929,859,45788,30.54,16/16,11:09 PM,04/05/2026
S11128,ATTINGAL - 128,JAYARAJAN M,Social Democratic Party Of India,1011,8,1019,0.68,16/16,11:09 PM,04/05/2026
S11128,ATTINGAL - 128,SUNITHA KILIMANOOR,Democratic Human Rights Movement Party,387,10,397,0.26,16/16,11:09 PM,04/05/2026
S11128,ATTINGAL - 128,NOTA,None of the Above,1243,29,1272,0.85,16/16,11:09 PM,04/05/2026
S11129,CHIRAYINKEEZHU - 129,B. S. ANOOP,Bharatiya Janata Party,32420,500,32920,22.31,17/17,11:09 PM,04/05/2026
S11129,CHIRAYINKEEZHU - 129,MANOJ EDAMANA,Communist Party of India,54296,1115,55411,37.55,17/17,11:09 PM,04/05/2026
S11129,CHIRAYINKEEZHU - 129,RAMYA HARIDAS,Indian National Congress,55687,1146,56833,38.51,17/17,11:09 PM,04/05/2026
S11129,CHIRAYINKEEZHU - 129,R. SASI,Bahujan Samaj Party,726,17,743,0.5,17/17,11:09 PM,04/05/2026
S11129,CHIRAYINKEEZHU - 129,ANOOP ALAPPURAMKUNNU,Democratic Human Rights Movement Party,609,8,617,0.42,17/17,11:09 PM,04/05/2026
S11129,CHIRAYINKEEZHU - 129,NOTA,None of the Above,1030,12,1042,0.71,17/17,11:09 PM,04/05/2026
S11130,NEDUMANGAD - 130,G R ANIL,Communist Party of India,67512,1694,69206,43.55,19/19,11:09 PM,04/05/2026
S11130,NEDUMANGAD - 130,YUVRAJ GOKUL,Bharatiya Janata Party,38172,827,38999,24.54,19/19,11:09 PM,04/05/2026
S11130,NEDUMANGAD - 130,MEENANKAL KUMAR,Indian National Congress,46500,1123,47623,29.97,19/19,11:09 PM,04/05/2026
S11130,NEDUMANGAD - 130,SUJILAL B G,Bahujan Samaj Party,400,8,408,0.26,19/19,11:09 PM,04/05/2026
S11130,NEDUMANGAD - 130,BATHERUTHEEN A (ZIAD KANDALA),Social Democratic Party Of India,1177,14,1191,0.75,19/19,11:09 PM,04/05/2026
S11130,NEDUMANGAD - 130,SHIBU G,Democratic Human Rights Movement Party,170,1,171,0.11,19/19,11:09 PM,04/05/2026
S11130,NEDUMANGAD - 130,ANVAR SADATH,Independent,91,4,95,0.06,19/19,11:09 PM,04/05/2026
S11130,NEDUMANGAD - 130,KUMAR,Independent,93,0,93,0.06,19/19,11:09 PM,04/05/2026
S11130,NEDUMANGAD - 130,VEMBAYAM YESUDAS,Independent,127,2,129,0.08,19/19,11:09 PM,04/05/2026
S11130,NEDUMANGAD - 130,NOTA,None of the Above,959,20,979,0.62,19/19,11:09 PM,04/05/2026
S11131,VAMANAPURAM - 131,MURALEEDHARAN NAIR D K,Communist Party of India (Marxist),59713,1692,61405,41.19,20/20,11:12 PM,04/05/2026
S11131,VAMANAPURAM - 131,MUHAMMED SUDHEERSHA S,Indian National Congress,71959,1631,73590,49.36,20/20,11:12 PM,04/05/2026
S11131,VAMANAPURAM - 131,VIPINLAL V A,Bahujan Samaj Party,713,21,734,0.49,20/20,11:12 PM,04/05/2026
S11131,VAMANAPURAM - 131,RATHEESH R,Democratic Human Rights Movement Party,267,8,275,0.18,20/20,11:12 PM,04/05/2026
S11131,VAMANAPURAM - 131,VENU,Bharath Dharma Jana Sena,11901,192,12093,8.11,20/20,11:12 PM,04/05/2026
S11131,VAMANAPURAM - 131,MURALEEDHARAN NAIR G,Independent,166,7,173,0.12,20/20,11:12 PM,04/05/2026
S11131,VAMANAPURAM - 131,NOTA,None of the Above,780,32,812,0.54,20/20,11:12 PM,04/05/2026
S11132,KAZHAKOOTTAM - 132,KADAKAMPALLY SURENDRAN,Communist Party of India (Marxist),45296,840,46136,35.06,18/18,11:09 PM,04/05/2026
S11132,KAZHAKOOTTAM - 132,V. MURALEEDHARAN,Bharatiya Janata Party,45908,656,46564,35.39,18/18,11:09 PM,04/05/2026
S11132,KAZHAKOOTTAM - 132,T. S. RAJAN,Bahujan Samaj Party,292,6,298,0.23,18/18,11:09 PM,04/05/2026
S11132,KAZHAKOOTTAM - 132,ADVOCATE T. SARATHCHANDRA PRASAD,Indian National Congress,36501,682,37183,28.26,18/18,11:09 PM,04/05/2026
S11132,KAZHAKOOTTAM - 132,DEEBIKA KARIMANAL,Democratic Human Rights Movement Party,251,9,260,0.2,18/18,11:09 PM,04/05/2026
S11132,KAZHAKOOTTAM - 132,SREEKANTAN NAIR V.,Independent,66,2,68,0.05,18/18,11:09 PM,04/05/2026
S11132,KAZHAKOOTTAM - 132,K. SURENDRAN,Independent,97,0,97,0.07,18/18,11:09 PM,04/05/2026
S11132,KAZHAKOOTTAM - 132,NOTA,None of the Above,963,18,981,0.75,18/18,11:09 PM,04/05/2026
S11133,VATTIYOORKAVU - 133,ADV. V.K PRASANTH,Communist Party of India (Marxist),42058,855,42913,33.07,20/20,11:12 PM,04/05/2026
S11133,VATTIYOORKAVU - 133,N. MURALI,Bahujan Samaj Party,297,2,299,0.23,20/20,11:12 PM,04/05/2026
S11133,VATTIYOORKAVU - 133,K. MURALEEDHARAN,Indian National Congress,47224,1114,48338,37.25,20/20,11:12 PM,04/05/2026
S11133,VATTIYOORKAVU - 133,R. SREELEKHA,Bharatiya Janata Party,36558,655,37213,28.68,20/20,11:12 PM,04/05/2026
S11133,VATTIYOORKAVU - 133,EMIL B.S,Socialist Unity Centre Of India (COMMUNIST),127,4,131,0.1,20/20,11:12 PM,04/05/2026
S11133,VATTIYOORKAVU - 133,PRASANTH. K S/O. KARUNAKARAN.C,Independent,143,0,143,0.11,20/20,11:12 PM,04/05/2026
S11133,VATTIYOORKAVU - 133,MURALIDHARAN. P S/O. K. PONNAN,Independent,61,1,62,0.05,20/20,11:12 PM,04/05/2026
S11133,VATTIYOORKAVU - 133,SREEKANTAN NAIR V,Independent,66,0,66,0.05,20/20,11:12 PM,04/05/2026
S11133,VATTIYOORKAVU - 133,NOTA,None of the Above,592,8,600,0.46,20/20,11:12 PM,04/05/2026
S11134,THIRUVANANTHAPURAM - 134,KARAMANA JAYAN,Bharatiya Janata Party,34531,594,35125,29.15,19/19,11:12 PM,04/05/2026
S11134,THIRUVANANTHAPURAM - 134,SAMIN SATHYADAS,Aam Aadmi Party,547,9,556,0.46,19/19,11:12 PM,04/05/2026
S11134,THIRUVANANTHAPURAM - 134,ADV. SEN,Bahujan Samaj Party,450,13,463,0.38,19/19,11:12 PM,04/05/2026
S11134,THIRUVANANTHAPURAM - 134,KARTHIKA DEVI M,Janam Rashtriya Party,202,8,210,0.17,19/19,11:12 PM,04/05/2026
S11134,THIRUVANANTHAPURAM - 134,C P JOHN,Communist Marxist Party Kerala State Committee,44921,665,45586,37.83,19/19,11:12 PM,04/05/2026
S11134,THIRUVANANTHAPURAM - 134,A SABOORA,Socialist Unity Centre Of India (COMMUNIST),217,10,227,0.19,19/19,11:12 PM,04/05/2026
S11134,THIRUVANANTHAPURAM - 134,PRADEEP KUMAR P,Independent,495,11,506,0.42,19/19,11:12 PM,04/05/2026
S11134,THIRUVANANTHAPURAM - 134,BINDHU MENON L R,Independent,174,3,177,0.15,19/19,11:12 PM,04/05/2026
S11134,THIRUVANANTHAPURAM - 134,MANOMOHAN,Independent,234,3,237,0.2,19/19,11:12 PM,04/05/2026
S11134,THIRUVANANTHAPURAM - 134,SUDHIR KARAMANA,Independent,35312,411,35723,29.65,19/19,11:12 PM,04/05/2026
S11134,THIRUVANANTHAPURAM - 134,SURESH KUMAR,Independent,752,17,769,0.64,19/19,11:12 PM,04/05/2026
S11134,THIRUVANANTHAPURAM - 134,NOTA,None of the Above,897,12,909,0.75,19/19,11:12 PM,04/05/2026
S11135,NEMOM - 135,RAJEEV CHANDRASEKHAR,Bharatiya Janata Party,56270,922,57192,40.75,25/25,11:12 PM,04/05/2026
S11135,NEMOM - 135,VINU K,Aam Aadmi Party,142,4,146,0.1,25/25,11:12 PM,04/05/2026
S11135,NEMOM - 135,ADV K S SABARINADHAN,Indian National Congress,29158,572,29730,21.18,25/25,11:12 PM,04/05/2026
S11135,NEMOM - 135,V SIVANKUTTY,Communist Party of India (Marxist),51369,845,52214,37.2,25/25,11:12 PM,04/05/2026
S11135,NEMOM - 135,KARAMANA PRASAD,Socialist Unity Centre Of India (COMMUNIST),161,2,163,0.12,25/25,11:12 PM,04/05/2026
S11135,NEMOM - 135,SUBI S M,The Future India Party,53,0,53,0.04,25/25,11:12 PM,04/05/2026
S11135,NEMOM - 135,MADANAN S,Independent,48,0,48,0.03,25/25,11:12 PM,04/05/2026
S11135,NEMOM - 135,RAJEEV KUMAR G S,Independent,83,1,84,0.06,25/25,11:12 PM,04/05/2026
S11135,NEMOM - 135,SASIKALA,Independent,57,0,57,0.04,25/25,11:12 PM,04/05/2026
S11135,NEMOM - 135,KAMALESWARAM HARI,Independent,63,1,64,0.05,25/25,11:12 PM,04/05/2026
S11135,NEMOM - 135,NOTA,None of the Above,596,8,604,0.43,25/25,11:12 PM,04/05/2026
S11136,ARUVIKKARA - 136,VIVEK GOPAN,Bharatiya Janata Party,23303,457,23760,16.18,20/20,11:09 PM,04/05/2026
S11136,ARUVIKKARA - 136,V. S. SIVAKUMAR,Indian National Congress,57604,1460,59064,40.21,20/20,11:09 PM,04/05/2026
S11136,ARUVIKKARA - 136,SANTHOSH KUMAR. S,Bahujan Samaj Party,679,8,687,0.47,20/20,11:09 PM,04/05/2026
S11136,ARUVIKKARA - 136,ADV. G. STEEPHEN,Communist Party of India (Marxist),60418,1489,61907,42.15,20/20,11:09 PM,04/05/2026
S11136,ARUVIKKARA - 136,V. S. SIVAKUMAR S/O SIVADASAN,Independent,298,5,303,0.21,20/20,11:09 PM,04/05/2026
S11136,ARUVIKKARA - 136,ADV. S. SIVAKUMAR S/O SADASIVAN,Independent,116,2,118,0.08,20/20,11:09 PM,04/05/2026
S11136,ARUVIKKARA - 136,R. STEEPHEN S/O RAFI,Independent,258,6,264,0.18,20/20,11:09 PM,04/05/2026
S11136,ARUVIKKARA - 136,NOTA,None of the Above,749,26,775,0.53,20/20,11:09 PM,04/05/2026
S11137,PARASSALA - 137,ADV. GIREESH NEYYAR,Bharatiya Janata Party,29401,518,29919,19.3,21/21,11:12 PM,04/05/2026
S11137,PARASSALA - 137,ADV. DHANUVACHAPURAM THANKACHAN,Bahujan Samaj Party,328,12,340,0.22,21/21,11:12 PM,04/05/2026
S11137,PARASSALA - 137,DEEPUMON PARASSALA,Aam Aadmi Party,292,6,298,0.19,21/21,11:12 PM,04/05/2026
S11137,PARASSALA - 137,NEYYATTINKARA SANAL,Indian National Congress,52912,1224,54136,34.92,21/21,11:12 PM,04/05/2026
S11137,PARASSALA - 137,C K HAREENDRAN,Communist Party of India (Marxist),67732,1417,69149,44.61,21/21,11:12 PM,04/05/2026
S11137,PARASSALA - 137,SHAJU PALIYODU,Independent,311,7,318,0.21,21/21,11:12 PM,04/05/2026
S11137,PARASSALA - 137,SIMIYON L P,Independent,66,2,68,0.04,21/21,11:12 PM,04/05/2026
S11137,PARASSALA - 137,S ROBINSON E NADAR,Independent,143,5,148,0.1,21/21,11:12 PM,04/05/2026
S11137,PARASSALA - 137,NOTA,None of the Above,619,13,632,0.41,21/21,11:12 PM,04/05/2026
S11138,KATTAKKADA - 138,P. K. KRISHNADAS,Bharatiya Janata Party,37433,798,38231,26.14,17/17,11:09 PM,04/05/2026
S11138,KATTAKKADA - 138,NOBIL M. D,Bahujan Samaj Party,424,9,433,0.3,17/17,11:09 PM,04/05/2026
S11138,KATTAKKADA - 138,M. R. BAIJU,Indian National Congress,55522,1324,56846,38.87,17/17,11:09 PM,04/05/2026
S11138,KATTAKKADA - 138,ADV. I. B. SATHEESH,Communist Party of India (Marxist),48570,1140,49710,33.99,17/17,11:09 PM,04/05/2026
S11138,KATTAKKADA - 138,ADV. JAYAKUMAR THEERTHAM,Communist Party of India (Marxist-Leninist) (Liberation),253,9,262,0.18,17/17,11:09 PM,04/05/2026
S11138,KATTAKKADA - 138,NOTA,None of the Above,740,22,762,0.52,17/17,11:09 PM,04/05/2026
S11139,KOVALAM - 139,MANOJ.S.P,Aam Aadmi Party,652,25,677,0.44,21/21,11:09 PM,04/05/2026
S11139,KOVALAM - 139,ADV. M.VINCENT,Indian National Congress,77750,1911,79661,51.32,21/21,11:09 PM,04/05/2026
S11139,KOVALAM - 139,KOVALAM.T.N.SURESH,Bharatiya Janata Party,24889,491,25380,16.35,21/21,11:09 PM,04/05/2026
S11139,KOVALAM - 139,KATTACHALKUZHI.M.SUGATHAN,Socialist Republican Party,455,14,469,0.3,21/21,11:09 PM,04/05/2026
S11139,KOVALAM - 139,VENGANOOR ASOKAN,Independent,160,9,169,0.11,21/21,11:09 PM,04/05/2026
S11139,KOVALAM - 139,KIRAN S PILLAI,Independent,117,5,122,0.08,21/21,11:09 PM,04/05/2026
S11139,KOVALAM - 139,N.JAYARAJAN,Independent,450,9,459,0.3,21/21,11:09 PM,04/05/2026
S11139,KOVALAM - 139,BHAGATH RUFUS,Independent,46045,907,46952,30.25,21/21,11:09 PM,04/05/2026
S11139,KOVALAM - 139,ADV.SABU.S.PHILIP,Independent,369,3,372,0.24,21/21,11:09 PM,04/05/2026
S11139,KOVALAM - 139,NOTA,None of the Above,954,22,976,0.63,21/21,11:09 PM,04/05/2026
S11140,NEYYATTINKARA - 140,K. ANSALAN,Communist Party of India (Marxist),50412,1382,51794,38.76,18/18,11:12 PM,04/05/2026
S11140,NEYYATTINKARA - 140,CHENKAL RAJASEKHARAN,Bharatiya Janata Party,21304,554,21858,16.36,18/18,11:12 PM,04/05/2026
S11140,NEYYATTINKARA - 140,N. SHAKTHAN,Indian National Congress,56888,1872,58760,43.98,18/18,11:12 PM,04/05/2026
S11140,NEYYATTINKARA - 140,SURENDRANATHAN. K,Bahujan Samaj Party,321,6,327,0.24,18/18,11:12 PM,04/05/2026
S11140,NEYYATTINKARA - 140,BIBIN S.B,Independent,153,4,157,0.12,18/18,11:12 PM,04/05/2026
S11140,NEYYATTINKARA - 140,NOTA,None of the Above,701,19,720,0.54,18/18,11:12 PM,04/05/2026
